Year,Month,UF,Zonas,Conf,Low,High
2019,5,GO,GO_LESTE,70,4.071639406289423,37.59488990988697
2019,5,GO,GO_LESTE,75,3.5760309710129716,42.3382805480073
2019,5,GO,GO_LESTE,80,3.07299491975517,48.53989527347463
2019,5,GO,GO_LESTE,85,2.5511415754081717,57.21302547526823
2019,5,GO,GO_LESTE,90,1.9885036464860728,70.82204913582423
2019,5,GO,GO_LESTE,95,1.3268520323171165,98.2178319954843
2019,5,GO,GO_NOROESTE,70,0.6027950597807764,5.565820459364901
2019,5,GO,GO_NOROESTE,75,0.5294215886652232,6.268066448745148
2019,5,GO,GO_NOROESTE,80,0.4549484793517021,7.186198519429231
2019,5,GO,GO_NOROESTE,85,0.37768952134659667,8.470231685627793
2019,5,GO,GO_NOROESTE,90,0.2943925173251603,10.485010356438146
2019,5,GO,GO_NOROESTE,95,0.19643680845247907,14.54088095763158
2019,5,GO,GO_SUDOESTE,70,12.249400120211599,113.10305334754311
2019,5,GO,GO_SUDOESTE,75,10.758377605478204,127.3733960903335
2019,5,GO,GO_SUDOESTE,80,9.245009339803724,146.03076050386713
2019,5,GO,GO_SUDOESTE,85,7.67502983496283,172.12360211757994
2019,5,GO,GO_SUDOESTE,90,5.9823511798913644,213.06592520396956
2019,5,GO,GO_SUDOESTE,95,3.9917929419442735,295.48528319918904
2019,5,MS,MS_NORTE,70,0.0,0.7475765801367766
2019,5,MS,MS_NORTE,75,0.0,0.9042227428547662
2019,5,MS,MS_NORTE,80,0.0,1.1167150020874363
2019,5,MS,MS_NORTE,85,0.0,1.4271240844639626
2019,5,MS,MS_NORTE,90,0.0,1.9417015868015783
2019,5,MS,MS_NORTE,95,0.0,3.063486768246996
2019,5,MS,MS_SUL,70,0.0,3.4462804483212923
2019,5,MS,MS_SUL,75,0.0,4.168409287323703
2019,5,MS,MS_SUL,80,0.0,5.1479850764411035
2019,5,MS,MS_SUL,85,0.0,6.578951187471298
2019,5,MS,MS_SUL,90,0.0,8.951120718421121
2019,5,MS,MS_SUL,95,0.0,14.122478998966205
2019,5,MT,MT_MÉDIO NORTE,70,0.0,1.0587761891995187
2019,5,MT,MT_MÉDIO NORTE,75,0.0,1.263345025537899
2019,5,MT,MT_MÉDIO NORTE,80,0.0,1.5319953781135398
2019,5,MT,MT_MÉDIO NORTE,85,0.0,1.909690729262086
2019,5,MT,MT_MÉDIO NORTE,90,0.0,2.5062743666962493
2019,5,MT,MT_MÉDIO NORTE,95,0.0,3.7188148925805318
2019,5,MT,MT_NORDESTE,70,0.0,0.17356887917260136
2019,5,MT,MT_NORDESTE,75,0.0,0.20710456310570974
2019,5,MT,MT_NORDESTE,80,0.0,0.25114535384273223
2019,5,MT,MT_NORDESTE,85,0.0,0.31306227210769494
2019,5,MT,MT_NORDESTE,90,0.0,0.41086231175578
2019,5,MT,MT_NORDESTE,95,0.0,0.6096383157649068
2019,5,MT,MT_NORDESTE_SUL,70,0.0,0.10317185875482433
2019,5,MT,MT_NORDESTE_SUL,75,0.0,0.12310595559572425
2019,5,MT,MT_NORDESTE_SUL,80,0.0,0.14928444025859067
2019,5,MT,MT_NORDESTE_SUL,85,0.0,0.18608875435117786
2019,5,MT,MT_NORDESTE_SUL,90,0.0,0.24422251614585122
2019,5,MT,MT_NORDESTE_SUL,95,0.0,0.3623778554396209
2019,5,MT,MT_NORTE,70,0.0,0.2807268778853297
2019,5,MT,MT_NORTE,75,0.0,0.33496683088363677
2019,5,MT,MT_NORTE,80,0.0,0.4061975361929161
2019,5,MT,MT_NORTE,85,0.0,0.5063407371841449
2019,5,MT,MT_NORTE,90,0.0,0.6645205901528692
2019,5,MT,MT_NORTE,95,0.0,0.9860169740092934
2019,5,MT,MT_OESTE,70,0.0,0.37289581950832656
2019,5,MT,MT_OESTE,75,0.0,0.4449439677859511
2019,5,MT,MT_OESTE,80,0.0,0.5395613141210948
2019,5,MT,MT_OESTE,85,0.0,0.6725837781014231
2019,5,MT,MT_OESTE,90,0.0,0.8826976309209345
2019,5,MT,MT_OESTE,95,0.0,1.3097485012550352
2019,5,MT,MT_SUDESTE,70,0.0,0.47235660097744947
2019,5,MT,MT_SUDESTE,75,0.0,0.5636218194291089
2019,5,MT,MT_SUDESTE,80,0.0,0.6834760140063066
2019,5,MT,MT_SUDESTE,85,0.0,0.8519789460644926
2019,5,MT,MT_SUDESTE,90,0.0,1.1181354974223559
2019,5,MT,MT_SUDESTE,95,0.0,1.6590916760715322
2019,5,PR,PR,70,0.0,4.60483478073013
2019,5,PR,PR,75,0.0,5.5827963557202605
2019,5,PR,PR,80,0.0,6.9032157729857095
2019,5,PR,PR,85,0.0,8.821440571210491
2019,5,PR,PR,90,0.0,11.9792258735849
2019,5,PR,PR,95,0.0,18.793786366303898
2019,6,GO,GO_LESTE,70,129.25229895346237,1102.6861887934074
2019,6,GO,GO_LESTE,75,114.86103200466594,1240.4227486595278
2019,6,GO,GO_LESTE,80,100.25408510215512,1420.5025993545707
2019,6,GO,GO_LESTE,85,85.10072964639001,1672.3492652533366
2019,6,GO,GO_LESTE,90,68.76308877044445,2067.5223060477383
2019,6,GO,GO_LESTE,95,49.5503306153173,2863.0293966094837
2019,6,GO,GO_NOROESTE,70,19.135448771348518,163.2496694246579
2019,6,GO,GO_NOROESTE,75,17.004861124681998,183.64118978135883
2019,6,GO,GO_NOROESTE,80,14.842342651726693,210.30151834516872
2019,6,GO,GO_NOROESTE,85,12.598929889356942,247.58672729356758
2019,6,GO,GO_NOROESTE,90,10.180186914898064,306.0910134004007
2019,6,GO,GO_NOROESTE,95,7.335790703685484,423.86365885384555
2019,6,GO,GO_SUDOESTE,70,388.85150877863003,3317.3969955927637
2019,6,GO,GO_SUDOESTE,75,345.55583116526395,3731.7731386213923
2019,6,GO,GO_SUDOESTE,80,301.6112871402811,4273.53775101417
2019,6,GO,GO_SUDOESTE,85,256.022890030573,5031.210587849845
2019,6,GO,GO_SUDOESTE,90,206.87160718350944,6220.076351830331
2019,6,GO,GO_SUDOESTE,95,149.07062370460017,8613.33461426487
2019,6,MS,MS_NORTE,70,19.135806753198505,306.1360597723023
2019,6,MS,MS_NORTE,75,16.411325263384814,356.3565413225026
2019,6,MS,MS_NORTE,80,13.745415379486444,424.4811822277932
