"Date","Predicted Plantation"
"1/1/2012",321.915288827231
"2/1/2012",2305.77542866947
"3/1/2012",0.000779171320425487
"4/1/2012",0.000792501270439061
"5/1/2012",0.000793042430413449
"6/1/2012",0.000794241232550563
"7/1/2012",0.000899478021612055
"8/1/2012",0.000939910848994918
"9/1/2012",0.000910530939147502
"10/1/2012",0.00101815730906663
"11/1/2012",0.00102920055312672
"12/1/2012",0.00100361513739555
"1/1/2013",409.917999065653
"2/1/2013",3006.26971287842
"3/1/2013",0.336024062606832
"4/1/2013",0.250120628160503
"5/1/2013",0.316609155959482
"6/1/2013",0.38285825426619
"7/1/2013",0.180975584598585
"8/1/2013",0.130592235004884
"9/1/2013",0.102711880055979
"10/1/2013",0
"11/1/2013",0
"12/1/2013",0
"1/1/2014",289.769623246445
"2/1/2014",2354.29151629384
"3/1/2014",314.379663190968
"4/1/2014",0
"5/1/2014",0
"6/1/2014",0
"7/1/2014",0
"8/1/2014",0
"9/1/2014",0
"10/1/2014",0
"11/1/2014",0.032938771401039
"12/1/2014",0.0815720361975754
"1/1/2015",303.371251777639
"2/1/2015",2478.94912903009
"3/1/2015",706.309349484705
"4/1/2015",0.0496331126535248
"5/1/2015",0.0213004795959413
"6/1/2015",0.0449783844927192
"7/1/2015",0.137808471228356
"8/1/2015",0.0869615374466299
"9/1/2015",0.193763132737052
"10/1/2015",0.320859772346155
"11/1/2015",0.199443827202339
"12/1/2015",0.20437808678077
"1/1/2016",302.008702410957
"2/1/2016",2182.8533695092
"3/1/2016",1296.1352638628
"4/1/2016",0.141627022042841
"5/1/2016",0.17379211618977
"6/1/2016",0.191073508498917
"7/1/2016",0.109412395082968
"8/1/2016",0.153753919290394
"9/1/2016",0.141857040519282
"10/1/2016",0.0255876226589291
"11/1/2016",0.0473949369522773
"12/1/2016",0.0522497367862396
"1/1/2017",343.210319074362
"2/1/2017",2864.76664648961
"3/1/2017",1112.07085064243
"4/1/2017",2.07252278480706
"5/1/2017",0.106605238018279
"6/1/2017",0.0841210449564886
"7/1/2017",0.0530835801880065
"8/1/2017",0
"9/1/2017",0
"10/1/2017",0.00609371429313832
"11/1/2017",0.00802736946831373
"12/1/2017",0.00833785621215588
"1/1/2018",1101.62266337096
"2/1/2018",3054.63395701722
"3/1/2018",756.995410476147
"4/1/2018",0.109985270316454
"5/1/2018",0.108985982058611
"6/1/2018",0.228338658804618
"7/1/2018",0.164978757561401
"8/1/2018",0.364964255082973
"9/1/2018",0.299729719502518
"10/1/2018",0.251922670687069
"11/1/2018",0.288137607712831
"12/1/2018",0.289746327388257
"1/1/2019",914.38438725688
"2/1/2019",3556.88180781836
"3/1/2019",1055.44380723512
"4/1/2019",0.239294195572511
"5/1/2019",0.171365427257214
"6/1/2019",0.089315494478361
"7/1/2019",0.186256069187478
"8/1/2019",0.0814842452899314
"9/1/2019",0.117182041487667
"10/1/2019",0.16650499311218
"11/1/2019",0.174850034936929
"12/1/2019",0.139132498847274
