"Year","Predicted Production"
"1/1/2012",8.07079648202453e-06
"2/1/2012",16.9343414655694
"3/1/2012",429.138972561736
"4/1/2012",516.846118291105
"5/1/2012",121.966454688108
"6/1/2012",4.84257501723195e-05
"7/1/2012",5.64969351697188e-05
"8/1/2012",5.59124036160417e-05
"9/1/2012",6.29017063967603e-05
"10/1/2012",6.06754343703634e-05
"11/1/2012",6.6426416176384e-05
"12/1/2012",7.54313873821002e-05
"1/1/2013",0.0834049931049538
"2/1/2013",27.8430341178965
"3/1/2013",691.368004089799
"4/1/2013",741.803149835141
"5/1/2013",117.235275602733
"6/1/2013",0.0834050057268594
"7/1/2013",0.0834050082512404
"8/1/2013",0.0885311516331023
"9/1/2013",0.0838634218710421
"10/1/2013",0.0883775623726717
"11/1/2013",0.0881714286453873
"12/1/2013",0.0897887728742011
"1/1/2014",0.371163349823773
"2/1/2014",67.6911319339232
"3/1/2014",785.8733807063
"4/1/2014",648.174842667744
"5/1/2014",141.582549351811
"6/1/2014",0.12459982650078
"7/1/2014",0.12459982650078
"8/1/2014",0.138771050151796
"9/1/2014",0.142680532312928
"10/1/2014",0.138940623767682
"11/1/2014",0.138210242384974
"12/1/2014",0.138493626059741
"1/1/2015",0
"2/1/2015",142.479146437444
"3/1/2015",855.04498804676
"4/1/2015",742.757605688377
"5/1/2015",179.063621652435
"6/1/2015",0.138771050153072
"7/1/2015",0.138771050153072
"8/1/2015",0.140946563084342
"9/1/2015",0.142754606699121
"10/1/2015",0.140386358079085
"11/1/2015",0.14067903695636
"12/1/2015",0.141685203311508
"1/1/2016",0.0650538207630786
"2/1/2016",178.871607857811
"3/1/2016",1064.02597621525
"4/1/2016",821.912222654547
"5/1/2016",70.0089945573255
"6/1/2016",0.140946563084342
"7/1/2016",0.140946563084342
"8/1/2016",0.134149646636348
"9/1/2016",0.124636724340062
"10/1/2016",0.134094244674994
"11/1/2016",0.134639200042271
"12/1/2016",0.133049601760297
"1/1/2017",24.8315977777637
"2/1/2017",169.056473251267
"3/1/2017",1143.53303387925
"4/1/2017",920.985586140511
"5/1/2017",84.5284402404791
"6/1/2017",0.134149646636348
"7/1/2017",0.134149646636348
"8/1/2017",0.122770145353595
"9/1/2017",0.12435923341427
"10/1/2017",0.1232897444581
"11/1/2017",0.122393079138848
"12/1/2017",0.121905534069619
"1/1/2018",22.7712661929454
"2/1/2018",200.579630218272
"3/1/2018",787.020393436734
"4/1/2018",1105.85049434386
"5/1/2018",234.915557781045
"6/1/2018",0.122770145353595
"7/1/2018",0.122770145353595
"8/1/2018",0.13388585096059
"9/1/2018",0.132514127567822
"10/1/2018",0.132536956913382
"11/1/2018",0.133932135097344
"12/1/2018",0.137135837927444
"1/1/2019",44.8318847586399
"2/1/2019",366.263461309777
"3/1/2019",945.356747633047
"4/1/2019",897.465465994985
"5/1/2019",222.664663693164
"6/1/2019",0.133885850960589
"7/1/2019",0.133885850960589
"8/1/2019",0.134753292013307
"9/1/2019",0.136157201195585
"10/1/2019",0.135178470478098
"11/1/2019",0.134909153398544
"12/1/2019",0.134057445561355
