"Date","Predicted Plantation"
"1/1/2012",0
"2/1/2012",0
"3/1/2012",0
"4/1/2012",0
"5/1/2012",0
"6/1/2012",0
"7/1/2012",0
"8/1/2012",0
"9/1/2012",0
"10/1/2012",287.470528136369
"11/1/2012",594.802158573076
"12/1/2012",231.802047455888
"1/1/2013",0.0413663362534442
"2/1/2013",0.0113106469959736
"3/1/2013",0
"4/1/2013",0
"5/1/2013",0
"6/1/2013",0
"7/1/2013",0
"8/1/2013",0
"9/1/2013",0
"10/1/2013",275.109393439698
"11/1/2013",622.447717283745
"12/1/2013",311.763043851258
"1/1/2014",0.16490291337844
"2/1/2014",0.194467612349327
"3/1/2014",0.110782920281818
"4/1/2014",0.111411341548349
"5/1/2014",0.0983032930408021
"6/1/2014",0.0794306463520058
"7/1/2014",0.0171848024177859
"8/1/2014",0.0282072837680587
"9/1/2014",0.0090498197467328
"10/1/2014",280.369340255456
"11/1/2014",602.625437027651
"12/1/2014",367.604625052138
"1/1/2015",0.104260943879602
"2/1/2015",0.0250926166117698
"3/1/2015",0.0271683922373944
"4/1/2015",0.0113871553652694
"5/1/2015",0.0172305830528519
"6/1/2015",0.0216824577515711
"7/1/2015",0.00995272639760247
"8/1/2015",0.0257477426230954
"9/1/2015",0
"10/1/2015",237.433927386382
"11/1/2015",599.602431010434
"12/1/2015",310.000961480497
"1/1/2016",0
"2/1/2016",0.00709461816015788
"3/1/2016",0.0398279564060511
"4/1/2016",0.0489920411913183
"5/1/2016",0.085180150836228
"6/1/2016",0.128368426099555
"7/1/2016",0.0752733906312817
"8/1/2016",0.0651505407482784
"9/1/2016",0.0229121543774293
"10/1/2016",203.218599595634
"11/1/2016",806.656434191558
"12/1/2016",349.294947861653
"1/1/2017",0.2466139937989
"2/1/2017",0.151188509589713
"3/1/2017",0.150153774045384
"4/1/2017",0.126605487341085
"5/1/2017",0.0856405745897808
"6/1/2017",0.0673519425148761
"7/1/2017",0.160772936913367
"8/1/2017",0.222580666166915
"9/1/2017",0.300154699745957
"10/1/2017",207.931768253272
"11/1/2017",961.837896736624
"12/1/2017",400.207724136841
"1/1/2018",1.81862862237437
"2/1/2018",0.268937486117285
"3/1/2018",0.322387134185854
"4/1/2018",0.293629766231801
"5/1/2018",0.2448711188267
"6/1/2018",0.0617598726510307
"7/1/2018",0.105630712153819
"8/1/2018",0.0506941920369053
"9/1/2018",0.76885095868998
"10/1/2018",222.124904176832
"11/1/2018",925.496832322517
"12/1/2018",295.400552711111
"1/1/2019",1.31593589725617
"2/1/2019",0.116675882924625
"3/1/2019",0.1080524974178
"4/1/2019",0.0938768878272394
"5/1/2019",0.123190107322654
"6/1/2019",0.127305833220827
"7/1/2019",0.134834489382407
"8/1/2019",0.148492705142303
"9/1/2019",1.36707846070164
"10/1/2019",213.062113148863
"11/1/2019",966.671694589178
"12/1/2019",300.759219156646
